userid,age,height,weight,heartratebpm,breathingrate,temperature,steps,velocity,altitude,ventilization,activity,cadence,speed,hib,heartrateredzone,heartratevariability,status,id,deviceid,messagetype,longitude,latitude,timestamp,eventprocessedutctime,partitionid,eventenqueuedutctime,companyname,imageurl,firstname,lastname,username,type,phone,email,gender,race
51798043-860e-4e1f-8804-d6d72724b4a7,34,72,195,104,19.18779671,96.888170638535257,0,78.537871323164,0,19057.39178,0.224767127,29,1,0,0,7.71863408015905,1,96b3abc5-03a0-4f47-a8c3-ecdf0642c111,cc0ccbee-0c54-4d18-a027-2edd6e158c71,4,-87.891584,41.894693,2017-03-07T21:07:37.5475829Z,2017-03-07T21:07:40.9932811Z,2,2017-03-07T21:07:40.1160000Z,The Complicated Badger,/images/BreniverMardahaga.png,Breniver,Mardahaga,Breniver.Mardahaga,3,8725551212,Breniver.Mardahaga@TheComplicatedBadger.com,1,3
435942dd-be1f-4c8e-b63f-b26adfd308f8,36,73,223,95,18.07018769,96.81657320811253,0,31.011905383531,0,17383.88102,0.166136393,11,0,1,0,4.62015898387542,1,fcfc4474-540e-4366-b4ad-26cc9f480b4e,6209705c-e8e8-4a68-8b9f-db5945670aed,4,-87.891584,41.894693,2017-03-07T21:07:37.5717196Z,2017-03-07T21:07:40.9932811Z,0,2017-03-07T21:07:41.0010000Z,The Complicated Badger,/images/ElolonnaDrahaua.png,Elolonna,Drahaua,Elolonna.Drahaua,3,8725551212,Elolonna.Drahaua@TheComplicatedBadger.com,2,4
d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,54,64,150,98,18.38063464,96.259724573353182,0,41.5082559840733,0,17848.74512,0.182422708,16,0,1,0,5.58902509773514,1,bda63ec4-b268-4c37-9fe8-1b5dadcec217,f8e25324-9734-4f6b-b57f-9d6f30485e86,4,-87.891584,41.894693,2017-03-07T21:07:39.4178123Z,2017-03-07T21:07:42.8057826Z,1,2017-03-07T21:07:43.5350000Z,The Complicated Badger,/images/JillAniua.png,Jill,Aniua,Jill.Aniua,3,8725551212,Jill.Aniua@TheComplicatedBadger.com,2,2
7b335331-75a9-4c95-8fd5-de13101287a8,23,68,145,99,18.56690281,96.732320146510531,0,51.8529714162742,0,18127.66358,0.192194497,19,0,0,0,9.18149754806247,1,11e76213-2d6e-47d3-8f69-89c47d548b4a,fcafe651-f8a2-44d5-a6c1-7a5f2422bc00,4,-87.891584,41.894693,2017-03-07T21:07:39.8073264Z,2017-03-07T21:07:43.2589044Z,0,2017-03-07T21:07:43.2350000Z,The Complicated Badger,/images/AlaebryllaAnshuga.png,Alaebrylla,Anshuga,Alaebrylla.Anshuga,3,8725551212,Alaebrylla.Anshuga@TheComplicatedBadger.com,2,4
fc540bfa-136a-4733-b87d-d6d20eeae310,57,73,235,99,18.56690281,96.489782659565,0,57.8199487970665,0,18127.66358,0.192194497,19,0,3,0,5.09125360882293,1,ba25bad8-31f4-449f-9463-a68fd1997b33,257b8b85-71be-41dd-a14c-f7b62fdae437,4,-87.891584,41.894693,2017-03-07T21:07:39.8163728Z,2017-03-07T21:07:43.2589044Z,2,2017-03-07T21:07:42.3850000Z,The Complicated Badger,/images/JilonnaAnimesh.png,Jilonna,Animesh,Jilonna.Animesh,3,8725551212,Jilonna.Animesh@TheComplicatedBadger.com,2,3
435942dd-be1f-4c8e-b63f-b26adfd308f8,36,73,223,96,18.19436647,96.441067149602375,0,34.9521398592587,0,17569.82666,0.172650919,13,0,1,0,4.74307027893763,1,0c899bca-57ec-42b2-808d-964ee485cb6f,6209705c-e8e8-4a68-8b9f-db5945670aed,4,-87.891584,41.894693,2017-03-07T21:07:42.9346677Z,2017-03-07T21:07:46.3731155Z,0,2017-03-07T21:07:46.3660000Z,The Complicated Badger,/images/ElolonnaDrahaua.png,Elolonna,Drahaua,Elolonna.Drahaua,3,8725551212,Elolonna.Drahaua@TheComplicatedBadger.com,2,4
51798043-860e-4e1f-8804-d6d72724b4a7,34,72,195,104,19.12570732,96.274229595099683,0,77.1273272065284,0,18964.41896,0.221509864,28,1,0,0,7.69117097696552,1,31012867-aa71-47a4-a10e-95d9ccd5ff5e,cc0ccbee-0c54-4d18-a027-2edd6e158c71,4,-87.891584,41.894693,2017-03-07T21:07:42.9416792Z,2017-03-07T21:07:46.3731155Z,2,2017-03-07T21:07:45.5160000Z,The Complicated Badger,/images/BreniverMardahaga.png,Breniver,Mardahaga,Breniver.Mardahaga,3,8725551212,Breniver.Mardahaga@TheComplicatedBadger.com,1,3
d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,54,64,150,98,18.44272403,96.496420308247409,0,45.0210457369869,0,17941.71794,0.185679971,17,0,1,0,5.57292585356858,1,931aaf1b-f0f6-4099-b9e4-8a5ae9a41922,f8e25324-9734-4f6b-b57f-9d6f30485e86,4,-87.891584,41.894693,2017-03-07T21:07:44.7041138Z,2017-03-07T21:07:48.1074413Z,1,2017-03-07T21:07:48.8230000Z,The Complicated Badger,/images/JillAniua.png,Jill,Aniua,Jill.Aniua,3,8725551212,Jill.Aniua@TheComplicatedBadger.com,2,2
7b335331-75a9-4c95-8fd5-de13101287a8,23,68,145,99,18.50481342,96.671715647760649,0,49.2465094822519,0,18034.69076,0.188937234,18,0,0,0,9.16832351241866,1,cbb50007-44cd-4f83-b632-9847409176e4,fcafe651-f8a2-44d5-a6c1-7a5f2422bc00,4,-87.891584,41.894693,2017-03-07T21:07:45.2446248Z,2017-03-07T21:07:48.6543605Z,0,2017-03-07T21:07:48.6850000Z,The Complicated Badger,/images/AlaebryllaAnshuga.png,Alaebrylla,Anshuga,Alaebrylla.Anshuga,3,8725551212,Alaebrylla.Anshuga@TheComplicatedBadger.com,2,4
fc540bfa-136a-4733-b87d-d6d20eeae310,57,73,235,99,18.56690281,96.008362396158446,0,56.7278576493157,0,18127.66358,0.192194497,19,0,3,0,5.07461050057271,1,58c6225c-642e-4b7f-a055-3ec7e81edddc,257b8b85-71be-41dd-a14c-f7b62fdae437,4,-87.891584,41.894693,2017-03-07T21:07:45.2926259Z,2017-03-07T21:07:48.7637226Z,2,2017-03-07T21:07:47.8630000Z,The Complicated Badger,/images/JilonnaAnimesh.png,Jilonna,Animesh,Jilonna.Animesh,3,8725551212,Jilonna.Animesh@TheComplicatedBadger.com,2,3
435942dd-be1f-4c8e-b63f-b26adfd308f8,36,73,223,97,18.31854525,96.210469077904932,0,38.8923743349864,0,17755.7723,0.179165445,15,0,1,0,4.85926817053089,1,97eddc16-fc9d-4dec-be22-f5e8973c9084,6209705c-e8e8-4a68-8b9f-db5945670aed,4,-87.891584,41.894693,2017-03-07T21:07:49.1595985Z,2017-03-07T21:07:52.5616129Z,0,2017-03-07T21:07:52.5870000Z,The Complicated Badger,/images/ElolonnaDrahaua.png,Elolonna,Drahaua,Elolonna.Drahaua,3,8725551212,Elolonna.Drahaua@TheComplicatedBadger.com,2,4
51798043-860e-4e1f-8804-d6d72724b4a7,34,72,195,104,19.12570732,96.062173418729643,0,75.7167830898928,0,18964.41896,0.221509864,28,1,0,0,7.66399891914294,1,587c88d6-bffb-4f4e-a4ee-0f6275b0d62b,cc0ccbee-0c54-4d18-a027-2edd6e158c71,4,-87.891584,41.894693,2017-03-07T21:07:49.2049516Z,2017-03-07T21:07:52.6709880Z,2,2017-03-07T21:07:51.7660000Z,The Complicated Badger,/images/BreniverMardahaga.png,Breniver,Mardahaga,Breniver.Mardahaga,3,8725551212,Breniver.Mardahaga@TheComplicatedBadger.com,1,3
d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,54,64,150,99,18.56690281,96.76452360384377,0,48.5338354899005,0,18127.66358,0.192194497,19,0,1,0,5.55695389358966,1,5951486f-c3d9-431c-ab7c-b912dacb6d3d,f8e25324-9734-4f6b-b57f-9d6f30485e86,4,-87.891584,41.894693,2017-03-07T21:07:50.0544478Z,2017-03-07T21:07:53.4522770Z,1,2017-03-07T21:07:54.1700000Z,The Complicated Badger,/images/JillAniua.png,Jill,Aniua,Jill.Aniua,3,8725551212,Jill.Aniua@TheComplicatedBadger.com,2,2
7b335331-75a9-4c95-8fd5-de13101287a8,23,68,145,98,18.44272403,96.50974030630185,0,46.6400475482296,0,17941.71794,0.185679971,17,0,0,0,9.14998118188274,1,284a3095-4bec-4294-947e-5eb8acdc7715,fcafe651-f8a2-44d5-a6c1-7a5f2422bc00,4,-87.891584,41.894693,2017-03-07T21:07:50.5881853Z,2017-03-07T21:07:54.0147440Z,0,2017-03-07T21:07:54.0250000Z,The Complicated Badger,/images/AlaebryllaAnshuga.png,Alaebrylla,Anshuga,Alaebrylla.Anshuga,3,8725551212,Alaebrylla.Anshuga@TheComplicatedBadger.com,2,4
fc540bfa-136a-4733-b87d-d6d20eeae310,57,73,235,99,18.56690281,96.5044861275258,0,55.6357665015648,0,18127.66358,0.192194497,19,0,3,0,5.05812780358848,1,463d3d0d-1005-4195-ab13-2294e6443ef6,257b8b85-71be-41dd-a14c-f7b62fdae437,4,-87.891584,41.894693,2017-03-07T21:07:50.6488803Z,2017-03-07T21:07:54.1084899Z,2,2017-03-07T21:07:53.2130000Z,The Complicated Badger,/images/JilonnaAnimesh.png,Jilonna,Animesh,Jilonna.Animesh,3,8725551212,Jilonna.Animesh@TheComplicatedBadger.com,2,3
51798043-860e-4e1f-8804-d6d72724b4a7,34,72,195,103,19.06361793,96.542596684090142,0,74.3062389732573,0,18871.44614,0.218252601,27,1,0,0,7.63678253636579,1,b23b016c-83d9-4743-b594-e8069d3afd5d,cc0ccbee-0c54-4d18-a027-2edd6e158c71,4,-87.891584,41.894693,2017-03-07T21:07:54.5416661Z,2017-03-07T21:07:57.9531710Z,2,2017-03-07T21:07:57.1080000Z,The Complicated Badger,/images/BreniverMardahaga.png,Breniver,Mardahaga,Breniver.Mardahaga,3,8725551212,Breniver.Mardahaga@TheComplicatedBadger.com,1,3
435942dd-be1f-4c8e-b63f-b26adfd308f8,36,73,223,98,18.38063464,96.841730019935284,0,42.8326088107141,0,17848.74512,0.182422708,16,0,1,0,4.98896451887744,1,fd48a2ba-8bf1-43ba-9074-4b1bd30544a5,6209705c-e8e8-4a68-8b9f-db5945670aed,4,-87.891584,41.894693,2017-03-07T21:07:55.9819098Z,2017-03-07T21:07:59.4531680Z,0,2017-03-07T21:07:59.4200000Z,The Complicated Badger,/images/ElolonnaDrahaua.png,Elolonna,Drahaua,Elolonna.Drahaua,3,8725551212,Elolonna.Drahaua@TheComplicatedBadger.com,2,4
d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,54,64,150,100,18.6289922,96.884371831027963,0,52.046625242814,0,18220.6364,0.19545176,20,0,1,0,5.54110780771225,1,2be9dcd9-fb3a-49da-9888-c8dd2ab7e1a8,f8e25324-9734-4f6b-b57f-9d6f30485e86,4,-87.891584,41.894693,2017-03-07T21:07:56.1471884Z,2017-03-07T21:07:59.5313035Z,1,2017-03-07T21:08:00.2680000Z,The Complicated Badger,/images/JillAniua.png,Jill,Aniua,Jill.Aniua,3,8725551212,Jill.Aniua@TheComplicatedBadger.com,2,2
fc540bfa-136a-4733-b87d-d6d20eeae310,57,73,235,100,18.6289922,96.412922275444927,0,58.529834361705,0,18220.6364,0.19545176,20,0,3,0,5.04180299155896,1,7ab3e74e-2d0d-4a80-8a10-73e66644103c,257b8b85-71be-41dd-a14c-f7b62fdae437,4,-87.891584,41.894693,2017-03-07T21:07:56.1913772Z,2017-03-07T21:07:59.5781711Z,2,2017-03-07T21:07:58.7650000Z,The Complicated Badger,/images/JilonnaAnimesh.png,Jilonna,Animesh,Jilonna.Animesh,3,8725551212,Jilonna.Animesh@TheComplicatedBadger.com,2,3
7b335331-75a9-4c95-8fd5-de13101287a8,23,68,145,98,18.38063464,96.346802937494033,0,44.0335856142073,0,17848.74512,0.182422708,16,0,0,0,9.13166330397337,1,37ea5266-d738-4812-9c3b-5989871f8655,fcafe651-f8a2-44d5-a6c1-7a5f2422bc00,4,-87.891584,41.894693,2017-03-07T21:07:56.2970429Z,2017-03-07T21:07:59.7187933Z,0,2017-03-07T21:07:59.7480000Z,The Complicated Badger,/images/AlaebryllaAnshuga.png,Alaebrylla,Anshuga,Alaebrylla.Anshuga,3,8725551212,Alaebrylla.Anshuga@TheComplicatedBadger.com,2,4
51798043-860e-4e1f-8804-d6d72724b4a7,34,72,195,103,19.06361793,96.817020921417054,0,72.8956948566217,0,18871.44614,0.218252601,27,1,0,0,7.60985406256525,1,1588fe1b-03cf-4668-9c9a-5d72d12b1ff8,cc0ccbee-0c54-4d18-a027-2edd6e158c71,4,-87.891584,41.894693,2017-03-07T21:07:59.8405286Z,2017-03-07T21:08:03.2698374Z,2,2017-03-07T21:08:02.4110000Z,The Complicated Badger,/images/BreniverMardahaga.png,Breniver,Mardahaga,Breniver.Mardahaga,3,8725551212,Breniver.Mardahaga@TheComplicatedBadger.com,1,3
435942dd-be1f-4c8e-b63f-b26adfd308f8,36,73,223,99,18.50481342,96.284366983587091,0,46.7728432864418,0,18034.69076,0.188937234,18,0,1,0,5.11162483176702,1,ae2fc88c-c726-4677-8bd1-15ceeceed723,6209705c-e8e8-4a68-8b9f-db5945670aed,4,-87.891584,41.894693,2017-03-07T21:08:01.2711400Z,2017-03-07T21:08:04.7429991Z,0,2017-03-07T21:08:04.7050000Z,The Complicated Badger,/images/ElolonnaDrahaua.png,Elolonna,Drahaua,Elolonna.Drahaua,3,8725551212,Elolonna.Drahaua@TheComplicatedBadger.com,2,4
d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,54,64,150,100,18.69108159,96.242793460955284,0,55.5594149957276,0,18313.60922,0.198709023,21,0,1,0,5.52912829713593,1,b4a9ab7b-db2d-47ad-8b40-ff6b72329a17,f8e25324-9734-4f6b-b57f-9d6f30485e86,4,-87.891584,41.894693,2017-03-07T21:08:02.1420583Z,2017-03-07T21:08:05.5711438Z,1,2017-03-07T21:08:06.2590000Z,The Complicated Badger,/images/JillAniua.png,Jill,Aniua,Jill.Aniua,3,8725551212,Jill.Aniua@TheComplicatedBadger.com,2,2
fc540bfa-136a-4733-b87d-d6d20eeae310,57,73,235,100,18.69108159,96.746529287074935,0,61.4239022218451,0,18313.60922,0.198709023,21,1,3,0,5.02563359259238,1,507c6f5f-2061-47f9-94c8-680f7fa2583f,257b8b85-71be-41dd-a14c-f7b62fdae437,4,-87.891584,41.894693,2017-03-07T21:08:02.1500564Z,2017-03-07T21:08:05.5711438Z,2,2017-03-07T21:08:04.7240000Z,The Complicated Badger,/images/JilonnaAnimesh.png,Jilonna,Animesh,Jilonna.Animesh,3,8725551212,Jilonna.Animesh@TheComplicatedBadger.com,2,3
7b335331-75a9-4c95-8fd5-de13101287a8,23,68,145,97,18.31854525,96.201233773585983,0,41.427123680185,0,17755.7723,0.179165445,15,0,0,0,9.10918617261019,1,8271a73a-66d8-46b3-8541-b2d2b3ce77e0,fcafe651-f8a2-44d5-a6c1-7a5f2422bc00,4,-87.891584,41.894693,2017-03-07T21:08:02.2824019Z,2017-03-07T21:08:06.1492574Z,0,2017-03-07T21:08:05.7210000Z,The Complicated Badger,/images/AlaebryllaAnshuga.png,Alaebrylla,Anshuga,Alaebrylla.Anshuga,3,8725551212,Alaebrylla.Anshuga@TheComplicatedBadger.com,2,4
435942dd-be1f-4c8e-b63f-b26adfd308f8,36,73,223,99,18.56690281,96.14780303796185,0,50.7130777621695,0,18127.66358,0.192194497,19,0,1,0,5.22786215357099,1,484ac926-0ec2-4b4d-bec5-ec08be19dbd2,6209705c-e8e8-4a68-8b9f-db5945670aed,4,-87.891584,41.894693,2017-03-07T21:08:07.9360051Z,2017-03-07T21:08:11.3254441Z,0,2017-03-07T21:08:11.3660000Z,The Complicated Badger,/images/ElolonnaDrahaua.png,Elolonna,Drahaua,Elolonna.Drahaua,3,8725551212,Elolonna.Drahaua@TheComplicatedBadger.com,2,4
51798043-860e-4e1f-8804-d6d72724b4a7,34,72,195,103,19.00152854,96.2057243255925,0,71.4851507399861,0,18778.47332,0.214995338,26,1,0,0,7.58320845718028,1,c57e8d1b-193d-4529-8f13-c1403ad1dda8,cc0ccbee-0c54-4d18-a027-2edd6e158c71,4,-87.891584,41.894693,2017-03-07T21:08:07.9465611Z,2017-03-07T21:08:11.3254441Z,2,2017-03-07T21:08:10.5130000Z,The Complicated Badger,/images/BreniverMardahaga.png,Breniver,Mardahaga,Breniver.Mardahaga,3,8725551212,Breniver.Mardahaga@TheComplicatedBadger.com,1,3
fc540bfa-136a-4733-b87d-d6d20eeae310,57,73,235,101,18.75317098,96.013157149782941,0,64.3179700819853,0,18406.58204,0.201966286,22,1,3,0,5.00961718775158,1,a9422d8b-e64d-48e9-b29f-76f1e271a329,257b8b85-71be-41dd-a14c-f7b62fdae437,4,-87.891584,41.894693,2017-03-07T21:08:10.7785466Z,2017-03-07T21:08:14.2160145Z,2,2017-03-07T21:08:13.3500000Z,The Complicated Badger,/images/JilonnaAnimesh.png,Jilonna,Animesh,Jilonna.Animesh,3,8725551212,Jilonna.Animesh@TheComplicatedBadger.com,2,3
d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,54,64,150,101,18.75317098,96.306447730076712,0,58.2483347722422,0,18406.58204,0.201966286,22,0,1,0,5.51718636415749,1,54da2c3b-9128-49e9-9b41-203456494e0b,f8e25324-9734-4f6b-b57f-9d6f30485e86,4,-87.891584,41.894693,2017-03-07T21:08:10.8164473Z,2017-03-07T21:08:14.2160145Z,1,2017-03-07T21:08:14.9380000Z,The Complicated Badger,/images/JillAniua.png,Jill,Aniua,Jill.Aniua,3,8725551212,Jill.Aniua@TheComplicatedBadger.com,2,2
7b335331-75a9-4c95-8fd5-de13101287a8,23,68,145,97,18.25645586,96.5372469250752,0,38.8206617461627,0,17662.79948,0.175908182,14,0,0,0,9.08345196590251,1,e0c9e789-b1ec-4cd2-a384-f490f723b228,fcafe651-f8a2-44d5-a6c1-7a5f2422bc00,4,-87.891584,41.894693,2017-03-07T21:08:12.9212821Z,2017-03-07T21:08:16.3641490Z,0,2017-03-07T21:08:16.3560000Z,The Complicated Badger,/images/AlaebryllaAnshuga.png,Alaebrylla,Anshuga,Alaebrylla.Anshuga,3,8725551212,Alaebrylla.Anshuga@TheComplicatedBadger.com,2,4
51798043-860e-4e1f-8804-d6d72724b4a7,34,72,195,103,19.00152854,96.748157325083469,0,70.0746066233505,0,18778.47332,0.214995338,26,1,0,0,7.5568408023378,1,cbb8a8a7-42e3-46f4-97a7-482b22ba4c41,cc0ccbee-0c54-4d18-a027-2edd6e158c71,4,-87.891584,41.894693,2017-03-07T21:08:13.2836595Z,2017-03-07T21:08:17.0516338Z,2,2017-03-07T21:08:15.8530000Z,The Complicated Badger,/images/BreniverMardahaga.png,Breniver,Mardahaga,Breniver.Mardahaga,3,8725551212,Breniver.Mardahaga@TheComplicatedBadger.com,1,3
435942dd-be1f-4c8e-b63f-b26adfd308f8,36,73,223,100,18.69108159,96.869334754473215,0,54.6533122378972,0,18313.60922,0.198709023,21,0,1,0,5.35700965535367,1,74dcb936-19ec-4107-83b5-4667b4eb0fca,6209705c-e8e8-4a68-8b9f-db5945670aed,4,-87.891584,41.894693,2017-03-07T21:08:13.2929070Z,2017-03-07T21:08:17.0516338Z,0,2017-03-07T21:08:16.7310000Z,The Complicated Badger,/images/ElolonnaDrahaua.png,Elolonna,Drahaua,Elolonna.Drahaua,3,8725551212,Elolonna.Drahaua@TheComplicatedBadger.com,2,4
d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,54,64,150,101,18.81526037,96.761504276544557,0,60.9372545487567,0,18499.55486,0.205223549,23,1,1,0,5.50163681669694,1,30293c82-b765-46dd-ba03-5319ffa983da,f8e25324-9734-4f6b-b57f-9d6f30485e86,4,-87.891584,41.894693,2017-03-07T21:08:16.1733581Z,2017-03-07T21:08:19.6141467Z,1,2017-03-07T21:08:20.2870000Z,The Complicated Badger,/images/JillAniua.png,Jill,Aniua,Jill.Aniua,3,8725551212,Jill.Aniua@TheComplicatedBadger.com,2,2
fc540bfa-136a-4733-b87d-d6d20eeae310,57,73,235,101,18.81526037,96.001713421196541,0,67.2120379421254,0,18499.55486,0.205223549,23,1,3,0,4.9924506067597,1,cf07cc38-bb4f-4d3e-8103-0e057db0581e,257b8b85-71be-41dd-a14c-f7b62fdae437,4,-87.891584,41.894693,2017-03-07T21:08:16.1925053Z,2017-03-07T21:08:19.6141467Z,2,2017-03-07T21:08:18.7640000Z,The Complicated Badger,/images/JilonnaAnimesh.png,Jilonna,Animesh,Jilonna.Animesh,3,8725551212,Jilonna.Animesh@TheComplicatedBadger.com,2,3
7b335331-75a9-4c95-8fd5-de13101287a8,23,68,145,96,18.19436647,96.912402732722654,0,36.2141998121404,0,17569.82666,0.172650919,13,0,0,0,9.05532514915506,1,de65bf3c-845f-4d6a-b7bc-3af6a27d018a,fcafe651-f8a2-44d5-a6c1-7a5f2422bc00,4,-87.891584,41.894693,2017-03-07T21:08:18.2398656Z,2017-03-07T21:08:21.7235220Z,0,2017-03-07T21:08:21.6790000Z,The Complicated Badger,/images/AlaebryllaAnshuga.png,Alaebrylla,Anshuga,Alaebrylla.Anshuga,3,8725551212,Alaebrylla.Anshuga@TheComplicatedBadger.com,2,4
51798043-860e-4e1f-8804-d6d72724b4a7,34,72,195,102,18.93943915,96.951557740546562,0,68.6640625067149,0,18685.5005,0.211738075,25,1,0,0,7.53074629903974,1,06d4a14a-d9a4-4d24-baee-486bb5fdd8c1,cc0ccbee-0c54-4d18-a027-2edd6e158c71,4,-87.891584,41.894693,2017-03-07T21:08:18.6203236Z,2017-03-07T21:08:22.3953941Z,2,2017-03-07T21:08:21.1930000Z,The Complicated Badger,/images/BreniverMardahaga.png,Breniver,Mardahaga,Breniver.Mardahaga,3,8725551212,Breniver.Mardahaga@TheComplicatedBadger.com,1,3
435942dd-be1f-4c8e-b63f-b26adfd308f8,36,73,223,101,18.75317098,96.188903505070556,0,58.5935467136249,0,18406.58204,0.201966286,22,0,1,0,5.47943735400589,1,4143ae83-4c33-4665-8fed-a6eea964439e,6209705c-e8e8-4a68-8b9f-db5945670aed,4,-87.891584,41.894693,2017-03-07T21:08:18.6512633Z,2017-03-07T21:08:22.3953941Z,0,2017-03-07T21:08:22.0900000Z,The Complicated Badger,/images/ElolonnaDrahaua.png,Elolonna,Drahaua,Elolonna.Drahaua,3,8725551212,Elolonna.Drahaua@TheComplicatedBadger.com,2,4
d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,54,64,150,102,18.87734976,96.261840094934144,0,63.6261743252712,0,18592.52768,0.208480812,24,1,1,0,5.48620893031056,1,ce8c4409-dc7b-46e2-9be7-cfa6488ea4f3,f8e25324-9734-4f6b-b57f-9d6f30485e86,4,-87.891584,41.894693,2017-03-07T21:08:21.5420026Z,2017-03-07T21:08:24.9226215Z,1,2017-03-07T21:08:25.6680000Z,The Complicated Badger,/images/JillAniua.png,Jill,Aniua,Jill.Aniua,3,8725551212,Jill.Aniua@TheComplicatedBadger.com,2,2
fc540bfa-136a-4733-b87d-d6d20eeae310,57,73,235,101,18.81526037,96.631267020307135,0,66.7712729501114,0,18499.55486,0.205223549,23,1,3,0,4.97553421578602,1,5de69821-8a8f-481f-a608-90710a2dbf06,257b8b85-71be-41dd-a14c-f7b62fdae437,4,-87.891584,41.894693,2017-03-07T21:08:21.5964560Z,2017-03-07T21:08:25.0137733Z,2,2017-03-07T21:08:24.1660000Z,The Complicated Badger,/images/JilonnaAnimesh.png,Jilonna,Animesh,Jilonna.Animesh,3,8725551212,Jilonna.Animesh@TheComplicatedBadger.com,2,3
7b335331-75a9-4c95-8fd5-de13101287a8,23,68,145,96,18.13227708,96.7559082008693,0,34.3918872837772,0,17476.85384,0.169393656,12,0,0,0,9.02563676945915,1,b8c621cc-9794-4f9a-be91-4d1b45f277c4,fcafe651-f8a2-44d5-a6c1-7a5f2422bc00,4,-87.891584,41.894693,2017-03-07T21:08:23.5297727Z,2017-03-07T21:08:26.9825265Z,0,2017-03-07T21:08:26.9680000Z,The Complicated Badger,/images/AlaebryllaAnshuga.png,Alaebrylla,Anshuga,Alaebrylla.Anshuga,3,8725551212,Alaebrylla.Anshuga@TheComplicatedBadger.com,2,4
51798043-860e-4e1f-8804-d6d72724b4a7,34,72,195,102,18.93943915,96.060509915026145,0,67.2535183900794,0,18685.5005,0.211738075,25,1,0,0,7.50492026349391,1,86553a25-09e8-4a51-ad25-5451ffa2538b,cc0ccbee-0c54-4d18-a027-2edd6e158c71,4,-87.891584,41.894693,2017-03-07T21:08:23.9824912Z,2017-03-07T21:08:27.6387875Z,2,2017-03-07T21:08:26.5450000Z,The Complicated Badger,/images/BreniverMardahaga.png,Breniver,Mardahaga,Breniver.Mardahaga,3,8725551212,Breniver.Mardahaga@TheComplicatedBadger.com,1,3
435942dd-be1f-4c8e-b63f-b26adfd308f8,36,73,223,100,18.69108159,96.2579448755169,0,54.9092302704228,0,18313.60922,0.198709023,21,0,1,0,5.59569981330011,1,1ed954cc-4fa1-4853-a805-6a613c5aaf60,6209705c-e8e8-4a68-8b9f-db5945670aed,4,-87.891584,41.894693,2017-03-07T21:08:24.0255207Z,2017-03-07T21:08:27.6387875Z,0,2017-03-07T21:08:27.4540000Z,The Complicated Badger,/images/ElolonnaDrahaua.png,Elolonna,Drahaua,Elolonna.Drahaua,3,8725551212,Elolonna.Drahaua@TheComplicatedBadger.com,2,4
d7caa4ec-dc04-449a-bd5c-3b1dc19573c0,54,64,150,102,18.87734976,96.590469710338155,0,63.4321118278356,0,18592.52768,0.208480812,24,1,1,0,5.46856725702103,1,57605ed0-44ef-4e4e-9c94-4aa72a042c2f,f8e25324-9734-4f6b-b57f-9d6f30485e86,4,-87.891584,41.894693,2017-03-07T21:08:26.9139868Z,2017-03-07T21:08:30.3418800Z,1,2017-03-07T21:08:31.0360000Z,The Complicated Badger,/images/JillAniua.png,Jill,Aniua,Jill.Aniua,3,8725551212,Jill.Aniua@TheComplicatedBadger.com,2,2
fc540bfa-136a-4733-b87d-d6d20eeae310,57,73,235,101,18.75317098,96.322012756169784,0,66.3305079580974,0,18406.58204,0.201966286,22,1,3,0,4.96022050527296,1,69ee09ab-4f11-4389-b647-765879098c75,257b8b85-71be-41dd-a14c-f7b62fdae437,4,-87.891584,41.894693,2017-03-07T21:08:26.9179861Z,2017-03-07T21:08:30.3418800Z,2,2017-03-07T21:08:29.4870000Z,The Complicated Badger,/images/JilonnaAnimesh.png,Jilonna,Animesh,Jilonna.Animesh,3,8725551212,Jilonna.Animesh@TheComplicatedBadger.com,2,3
7b335331-75a9-4c95-8fd5-de13101287a8,23,68,145,96,18.13227708,96.035279198100454,0,32.5695747554141,0,17476.85384,0.169393656,12,0,0,0,8.99518778009206,1,5ce0fa47-f616-4aca-9ee9-f9dddce5bd35,fcafe651-f8a2-44d5-a6c1-7a5f2422bc00,4,-87.891584,41.894693,2017-03-07T21:08:28.8297571Z,2017-03-07T21:08:32.2950365Z,0,2017-03-07T21:08:32.2710000Z,The Complicated Badger,/images/AlaebryllaAnshuga.png,Alaebrylla,Anshuga,Alaebrylla.Anshuga,3,8725551212,Alaebrylla.Anshuga@TheComplicatedBadger.com,2,4
51798043-860e-4e1f-8804-d6d72724b4a7,34,72,195,102,18.87734976,96.136388141259729,0,65.8429742734438,0,18592.52768,0.208480812,24,1,0,0,7.47935812358239,1,08899d0b-20ab-4e0c-be5e-016f322ebb1c,cc0ccbee-0c54-4d18-a027-2edd6e158c71,4,-87.891584,41.894693,2017-03-07T21:08:29.3713110Z,2017-03-07T21:08:32.9356563Z,2,2017-03-07T21:08:31.9450000Z,The Complicated Badger,/images/BreniverMardahaga.png,Breniver,Mardahaga,Breniver.Mardahaga,3,8725551212,Breniver.Mardahaga@TheComplicatedBadger.com,1,3
